id,state,title,topic,status,text_status,text,route,milepost,county,source_agency,source_url,lat,lon
MT-75,MT,The Beartooth Plateau,Geology / natural history,,official,"The Beartooth Plateau contains some of the oldest exposed rocks on Earth and provides a unique window into the history of our planet. About 55 million years ago, this massive block of metamorphic basement rock pushed its way upward nearly two miles along steep faults that extend deep into the Earth. The exposed rock consists of coarse-grained gray and pink granites, gneisses, and schists that formed about 3.3 billion years ago when older sedimentary and volcanic rocks were heated and recrystallized deep in the Earth at extremely high temperatures. The plateau contains the oldest exposed rocks in Montana and they are among the oldest on Earth. The Stillwater Complex on the plateau's northern flank is one of the world's major sources of chromite, platinum, and palladium. During the ice ages, about 100,000 years ago, the Beartooth Plateau collected enough snow for glaciers to form and cover most of the plateau to a depth of several thousand feet. The spreading glaciers wore down the plateau's upper surface to leave the distinctively rounded rock outcrops, along with hundreds of lakes, ponds, and depressions. They flowed down old stream valleys, leaving them deepened and straightened, with vertical canyon walls and jagged peaks. The summit of the plateau is alpine tundra. A Brief History: Although these mountains were crisscrossed by trails used by Native Americans since prehistory, it was not until the 20th century that many sought a permanent route over the mountains from Red Lodge to Yellowstone National Park. As the Red Lodge coal mines closed, Red Lodge businessmen lobbied Montana's congressional delegation to construct a road between their community and the Park. In 1931, President Herbert Hoover signed the Park Approach Act into law, which funded the construction of scenic routes to the country's national parks through federally-owned land. Construction of the $2.5 million project began in 1932. Some 100 workers employed by five companies blasted their way up the side of the 11,000-foot plateau. The workmen gave names to many features of the road that are still used today, including Lunch Meadow, Mae West Curve and High Lonesome Ridge. The road officially opened on June 14, 1936. Today, the road looks much as it did in 1936 and provides motorists an excellent opportunity to experience one of the few North American highways reaching such spectacular high-elevation alpine scenery.",,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.177644,-109.247665
MT-76,MT,In Memoriam,Native American,,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,48.059623,-106.018438
MT-77,MT,Wagon Road,History,excellent,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.494014,-104.234545
MT-78,MT,The Judith Basin Country,History,good,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,47.055308,-109.459371
MT-81,MT,The Frenchwoman's Road,History,good,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,46.561748,-112.308727
MT-83,MT,Meaderville,History,,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.991066,-112.47525
MT-84,MT,A Passage Through Time,Geology / natural history,,official,"The four-mile long Jefferson River Canyon was cut into the Tobacco Root Mountains between LaHood Park and Lewis and Clark Caverns State Park relatively recently in geologic time. The canyon exposes rocks that span over a billion years of geologic history. The rocks indicate times when the area was covered by shallow seas in which fine-grained sediment was deposited, and other times when rocks were exposed and eroded. The rocks also record times of volcanic activity and when stresses in the earth caused rocks to contort into folds or break into complex and significant faults. Entering the canyon from the east will take you backward in time. Most of the rocks at the east end of the canyon are sedimentary and volcanic rocks from the age of dinosaurs and younger. Gray cliffs of Madison limestone mark the entrance to the canyon, and form its walls for about a mile and a half to the west. Lewis and Clark Caverns developed in this limestone. A short distance beyond a northward bend in the highway, a steeper canyon is developed in dark-colored rocks of the La- Hood Formation that are much older than a billion years. In the outcrops of the LaHood Formation, chunks of a lighter-colored rock as much as 100-feet long are apparent within the dark rock of the canyon walls. They are boulders that broke off an ancient cliff produced by a major fault. A Brief History: After much political wrangling and public comments by citizens in Three Forks and Whitehall, the Montana Department of Transportation rerouted US Highway 10 through the Jefferson Canyon in 1928. Prior to that, the old highway bypassed the canyon. The new road was difficult to build and engineers used dynamite to blast a route for it through the rocks. When completed in 1930, the highway was one of the most scenic routes in Montana. Bypassed by Interstate 90 in 1968, this highway still retains many of the design features common to Great Depression-era roads and is a unique driving experience.",,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.823321,-111.857852
MT-85,MT,The Old Milk River Bridge and Tampico,History,fair,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,48.30744,-106.824474
MT-88,MT,The Hell Creek Formation,Geology / natural history,excellent,official,"Dinosaurs once ruled the Earth. Fossils of fierce Tyrannosaurus rex, three-horned Triceratops and many other dinosaur species can be found in the rocks of the Hell Creek Formation in eastern Montana. In the early years of the 20th century, cross-country travel by automobile was still an adventure comparable to the covered wagon days of the Old West. Instead of hostile Indians and buffalo stampedes, motorists contended with gumbo mud and rutted dirt tracks that could only marginally be called roads. In May 1916, a group of Spokane businessmen formed the National Parks Highway Association to promote an automobile route between Chicago and Seattle and designated a 3,100-mile route between the two cities as the National Parks Highway. The highway was little more than a patchwork of interconnected and unimproved county roads. In June 1916, Frank Guilbert set out with three companions in two Mitchell Six automobiles to blaze the route. For a month, the expedition battled its way across the northern tier of states, including a very rainy trip across Montana, before arriving in Seattle. The mission proved the feasibility of the National Parks Highway and its potential for tourism and commerce. By 1926, the road was known as U.S. Highway 10 and, in 1971, Interstate 94 superseded the old route.",,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,47.907961,-106.17809
MT-90,MT,A Pleistocene Wonderland,Geology / natural history,,official,"Imagine you are a time traveler and have the opportunity to visit this area 25,000 years ago. You would recognize the Rocky Mountains to the west. The igneous and heavily glaciated Sweetgrass Hills loom on the horizon far to the north. The last of the great continental glaciers had retreated, leaving behind a hummocky grassland with ponds, swamps, and erratic boulders. The grasslands support an abundance of animal life, much of which would be recognizable as still inhabiting the northern Great Plains today. However, there would also be many animals that have long been extinct. Almost all of them would be much larger and adapted to a colder post-glacial climate. Great herds of horses, pronghorn antelope, elk, camels, and giant bison would be a common site on the plains. They milled around with groups of blond-haired Shasta ground sloths, and shaggy Musk and Shrub oxen. Columbian mammoths with long, curving tusks roamed the plains in small groups. Dire and Gray wolves and short-faced bears followed the herds in search of easy meals. At 10-feet in length and more than 2,000 pounds, the bears dwarfed today's Grizzlies in size and ferocity. Perhaps the most famous of all Pleistocene predators were the fearsome saber-toothed cats. Relatively small and compact, the cats may have ambushed their prey and slashed at them with their 7-inch long canine teeth. Perhaps even more deadly, however, was the long-legged American Lion, a killing machine bigger than the Bengal tiger. Climatic changes, limited food supplies, and, possibly, over-hunting by paleo-Indians caused many species once common to the northern Great Plains to become extinct about 11,000 years ago. The American bison, gray wolf, elk, and pronghorn antelope are descendants of that primeval ecology.",,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,48.514236,-110.960422
MT-91,MT,The Great Highway of the Northwest: the Yellowston,History,fair,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.73433,-109.757938
MT-92,MT,Montana’s Jurassic Park,Geology / natural history,fair,pending,,,,,Montana Department of Transportation,https://gis.mtmdt.us/server/rest/services/MDTGIS/Historical_Highway_Marker/MapServer/0,45.734158,-109.757586
